gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2334974230	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/ccba4625-0c68-4687-8b6b-aa8dc47ff529_image.jpg										© All rights reserved	Bård Engelstad
2334737516	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/71c503cc-decc-493e-88cf-ca8f1a6b3580_image.jpg										© All rights reserved	Bård Engelstad
2334737516	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/9c11ddb0-9001-45fd-9879-aaa196abc08e_image.jpg										© All rights reserved	Bård Engelstad
2334115816	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/4a4ad31e-4f5e-4a46-bde5-b199c2e540c1_image.jpg										© All rights reserved	Bård Engelstad
2333186020	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/7c57ae39-efb1-4c1e-87d1-4fac6a224a48_image.jpg										© All rights reserved	Bård Engelstad
2333171093	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/ef4dc30a-3198-405b-830d-36599f806cf5_image.jpg										© All rights reserved	Bård Engelstad
2332977350	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/2ca09671-0380-4190-a8db-90ccbff91bb9_image.jpg										© All rights reserved	Bård Engelstad
2332960621	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/644d0196-102f-4e60-901d-935e4d118dea_image.jpg										© All rights reserved	Bård Engelstad
2332960621	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/85b469c7-1518-4a90-83d1-6976c3b5c62d_image.jpg										© All rights reserved	Bård Engelstad
2332913530	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/f04f165d-dfd4-45e8-b1b6-82adacf212d8_image.jpg										© All rights reserved	Bård Engelstad
2332907468	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/fc0bad0d-f7e4-4403-b0ae-e89f3090f6a9_image.jpg										© All rights reserved	Bård Engelstad
2332907468	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/2504380c-de5b-42ff-9475-b87279e2bea7_image.jpg										© All rights reserved	Bård Engelstad
2332878018	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/c85d35b3-3e3d-4b68-aa5e-6ba751f004ed_image.jpg										© All rights reserved	Bård Engelstad
2332845928	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/a0964373-5ee2-4979-8e1d-73b83b2f6d00_image.jpg										© All rights reserved	Bård Engelstad
2332838598	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/d97c65d8-0817-4e62-99c4-2c95fd3c93d1_image.jpg										© All rights reserved	Bård Engelstad
2332817084	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/52959612-2fe1-4bd9-bd9b-6099acb6701d_image.jpg										© All rights reserved	Kjetil Johannessen
2332810394	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/d8f92ef7-5b5b-40c3-a907-8f08745c29b8_image.jpg										© All rights reserved	Bård Engelstad
2332773083	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/2cb01d3c-3caf-4169-a424-4c3b7a648650_image.jpg										© All rights reserved	Bård Engelstad
2332770094	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/9e62d76b-355e-4e4b-a4b6-317c6b573cf8_image.jpg										© All rights reserved	Bård Engelstad
2332770094	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/2ed8b2f3-d61f-4e9a-b3f7-b8f48141e65c_image.jpg										© All rights reserved	Bård Engelstad
2332765023	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/aa344e70-adcf-4186-9fab-d9351b3e5132_image.jpg										© All rights reserved	Bård Engelstad
2332765023	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/8426c2eb-7e69-4408-bfd9-3ae1efde9cd0_image.jpg										© All rights reserved	Bård Engelstad
2332761266	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/6225b725-65de-445c-b2ae-e85b54100388_image.jpg										© All rights reserved	Bård Engelstad
2332761266	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/6f48a1ab-908d-4a58-9047-e12e59050712_image.jpg										© All rights reserved	Bård Engelstad
2332749289	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/af600a5a-270e-4320-9a9b-1439574f17f5_image.jpg										© All rights reserved	Bård Engelstad
2332745477	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/040c66d1-245e-4ae5-8272-4afdfc5c01a5_image.jpg										© All rights reserved	Bård Engelstad
2332745477	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/664bb9dc-ecbf-4048-bf1a-46c2223110c1_image.jpg										© All rights reserved	Bård Engelstad
2332730924	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/40a292ad-8539-4b26-b369-a92dc1cfa1b7_image.jpg										© All rights reserved	Bård Engelstad
2332730090	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/e1700d8e-9e6a-48b3-8821-0bfb47380a18_image.jpg										© All rights reserved	Bård Engelstad
2332721369	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/9aae9b4d-f203-4f04-992e-ddcf9c224c2b_image.jpg										© All rights reserved	Bård Engelstad
2332721369	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/579ae4f1-83dc-40f8-8db1-99dfc1a3d38c_image.jpg										© All rights reserved	Bård Engelstad
2332721369	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/bb374a38-f1a5-4f5a-86e3-b6d7df0a46b9_image.jpg										© All rights reserved	Bård Engelstad
2332706009	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/03ccd367-80f8-4026-8b04-871b2651c4c7_image.jpg										© All rights reserved	Bård Engelstad
2332704389	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/5e59268e-d1e0-4876-a891-afa5890ca471_image.jpg										© All rights reserved	Bård Engelstad
2332704389	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/c71f8bb9-a039-442a-aab3-c8ed31bc2d3a_image.jpg										© All rights reserved	Bård Engelstad
2332700537	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/f56c3480-717f-4f13-a721-475fdb065af7_image.jpg										© All rights reserved	Bård Engelstad
2332694993	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/8ecf0ade-8bf1-487b-816d-c72c2d5b5a40_image.jpg										© All rights reserved	Bård Engelstad
2332694308	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/fc6e78ed-be8e-4e77-bf34-b26f320340da_image.jpg										© All rights reserved	Bård Engelstad
2332694125	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/710def88-cac3-420f-89bc-91869445c504_image.jpg										© All rights reserved	Bård Engelstad
2332694125	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/b767186e-bd74-45b5-948a-e760acccd545_image.jpg										© All rights reserved	Bård Engelstad
2332694125	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/27618774-9fb0-4eb3-93e3-715d70ff6091_image.jpg										© All rights reserved	Bård Engelstad
2332694125	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/da71f8d0-89ae-4678-a608-dc972afc35f0_image.jpg										© All rights reserved	Bård Engelstad
2332686123	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/90a37811-4052-4552-a953-24fdbc96c6f5_image.jpg										© All rights reserved	Bård Engelstad
2332681880	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/73e1afdb-0319-42f9-bf9c-28461eff5fd9_image.jpg										© All rights reserved	Bård Engelstad
2332681880	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/d792eba6-91da-4724-8178-9610cd8e4d59_image.jpg										© All rights reserved	Bård Engelstad
2332680076	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/7/29252ea7-97f7-4376-b290-f857b96270d6_image.jpg										© All rights reserved	Bård Engelstad
2331837771	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44144804/original.jpg	https://www.inaturalist.org/photos/44144804					2019-07-01T14:15:43Z	Michael Gochfeld		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael Gochfeld
2330048213				https://naturgucker.net/?sprache=en&bild=-1557110814										
2330029996				https://naturgucker.net/?sprache=en&bild=243247171										
2330029996				https://naturgucker.net/?sprache=en&bild=223210466										
2329934752				https://naturgucker.net/?sprache=en&bild=1636598438										
2329930103				https://naturgucker.net/?sprache=en&bild=-1662897357										
2329923915				https://naturgucker.net/?sprache=en&bild=1975129074										
2329923915				https://naturgucker.net/?sprache=en&bild=-1789552548										
2329923915				https://naturgucker.net/?sprache=en&bild=-1476487562										
2329923915				https://naturgucker.net/?sprache=en&bild=289754495										
2329923915				https://naturgucker.net/?sprache=en&bild=-1666506120										
2329916694				https://naturgucker.net/?sprache=en&bild=432554893										
2329905435				https://naturgucker.net/?sprache=en&bild=964864245										
2329905435				https://naturgucker.net/?sprache=en&bild=653376940										
2329904288				https://naturgucker.net/?sprache=en&bild=-725574537										
2329894643				https://naturgucker.net/?sprache=en&bild=-715810362										
2329890460				https://naturgucker.net/?sprache=en&bild=1095370820										
2329890361				https://naturgucker.net/?sprache=en&bild=-938103613										
2329877846				https://naturgucker.net/?sprache=en&bild=207358204										
2329876920				https://naturgucker.net/?sprache=en&bild=716689700										
2329876920				https://naturgucker.net/?sprache=en&bild=-2125535230										
2329876127				https://naturgucker.net/?sprache=en&bild=-1455189722										
2329875376				https://naturgucker.net/?sprache=en&bild=-746626154										
2329869894				https://naturgucker.net/?sprache=en&bild=1394186022										
2329869864				https://naturgucker.net/?sprache=en&bild=996592748										
2329869864				https://naturgucker.net/?sprache=en&bild=36474987										
2329864671				https://naturgucker.net/?sprache=en&bild=249584254										
2329864671				https://naturgucker.net/?sprache=en&bild=929799491										
2329864671				https://naturgucker.net/?sprache=en&bild=275641012										
2329863493				https://naturgucker.net/?sprache=en&bild=-61250030										
2329863493				https://naturgucker.net/?sprache=en&bild=-2019941136										
2311312432	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46111183/original.jpg	https://www.inaturalist.org/photos/46111183					2019-07-17T15:44:21Z	drleonard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	drleonard
2294676784	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/46063561/original.jpeg	https://www.inaturalist.org/photos/46063561					2019-07-17T15:52:30Z	drleonard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	drleonard
2294662229	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/45957394/original.jpg	https://www.inaturalist.org/photos/45957394					2019-07-19T16:30:16Z	drleonard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	drleonard
2294563472	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/45345471/original.jpeg	https://www.inaturalist.org/photos/45345471					2019-06-28T20:23:27Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2294503828	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44990524/original.jpg	https://www.inaturalist.org/photos/44990524					2019-07-04T07:38:13Z	elkman22		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	elkman22
2294456816	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44710909/original.jpg	https://www.inaturalist.org/photos/44710909					2019-06-28T21:00:21Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2294456816	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44710931/original.jpg	https://www.inaturalist.org/photos/44710931					2019-06-28T21:00:35Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2294440263	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44144860/original.jpg	https://www.inaturalist.org/photos/44144860					2019-07-01T14:16:46Z	Michael Gochfeld		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael Gochfeld
2294422834	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/41395619/original.jpeg	https://www.inaturalist.org/photos/41395619					2000-01-02T02:03:50Z	rotiferologist		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rotiferologist
2294401694	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/23401211/original.jpeg	https://www.inaturalist.org/photos/23401211					2018-08-07T21:32:07Z	M. A. Naturalist		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	M. A. Naturalist
2283271681	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44605939/original.jpg	https://www.inaturalist.org/photos/44605939					2019-06-27T22:36:27Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2283258148	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44525760/original.jpg	https://www.inaturalist.org/photos/44525760					2019-07-01T14:08:49Z	Michael Gochfeld		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael Gochfeld
2283231682	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44362273/original.jpg	https://www.inaturalist.org/photos/44362273					2019-06-29T14:12:34Z	Michael Gochfeld		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael Gochfeld
2283224262	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44311046/original.jpg	https://www.inaturalist.org/photos/44311046					2019-06-27T15:25:44Z	Michael Gochfeld		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael Gochfeld
2283203859	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44196570/original.jpg	https://www.inaturalist.org/photos/44196570					2019-06-27T15:25:22Z	Michael Gochfeld		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael Gochfeld
2283202531	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44189729/original.jpg	https://www.inaturalist.org/photos/44189729					2019-07-01T23:12:03Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2283202531	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44189722/original.jpg	https://www.inaturalist.org/photos/44189722					2019-07-01T23:10:52Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2283202145	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44190011/original.jpg	https://www.inaturalist.org/photos/44190011					2019-07-02T21:57:15Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2283202070	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44197018/original.jpg	https://www.inaturalist.org/photos/44197018					2019-06-29T14:06:04Z	Michael Gochfeld		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael Gochfeld
2283201422	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44190033/original.jpg	https://www.inaturalist.org/photos/44190033					2019-07-02T21:57:32Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2283201422	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44190024/original.jpg	https://www.inaturalist.org/photos/44190024					2019-07-02T21:57:22Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2283201422	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44190060/original.jpg	https://www.inaturalist.org/photos/44190060					2019-07-02T21:58:52Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2283201422	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44190041/original.jpg	https://www.inaturalist.org/photos/44190041					2019-07-02T21:58:12Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2283201422	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44190055/original.jpg	https://www.inaturalist.org/photos/44190055					2019-07-02T21:58:17Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2283201422	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44190069/original.jpg	https://www.inaturalist.org/photos/44190069					2019-07-02T22:05:34Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2283201234	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44188905/original.jpg	https://www.inaturalist.org/photos/44188905					2019-06-28T17:34:24Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2283201234	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44188910/original.jpg	https://www.inaturalist.org/photos/44188910					2019-06-28T18:58:54Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2283196700	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44145117/original.jpg	https://www.inaturalist.org/photos/44145117					2019-07-04T07:19:27Z	Michael Gochfeld		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael Gochfeld
2283195283	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44148449/original.jpg	https://www.inaturalist.org/photos/44148449					2019-06-27T15:24:03Z	Michael Gochfeld		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael Gochfeld
2283195283	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44148463/original.jpg	https://www.inaturalist.org/photos/44148463					2019-06-27T15:24:03Z	Michael Gochfeld		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael Gochfeld
2283195283	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44148473/original.jpg	https://www.inaturalist.org/photos/44148473					2019-06-27T15:24:03Z	Michael Gochfeld		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Michael Gochfeld
2283194254	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44154779/original.jpg	https://www.inaturalist.org/photos/44154779					2019-06-02T14:48:36Z	Larry H Moore		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Larry H Moore
2283181416	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44063115/original.jpg	https://www.inaturalist.org/photos/44063115					2019-07-01T14:12:42Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2283181416	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44063120/original.jpg	https://www.inaturalist.org/photos/44063120					2019-07-01T14:12:42Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2283179055	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44063503/original.jpg	https://www.inaturalist.org/photos/44063503					2019-07-01T14:13:19Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2283179055	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/44063506/original.jpg	https://www.inaturalist.org/photos/44063506					2019-07-01T14:13:19Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2283044880	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/43229068/original.jpg	https://www.inaturalist.org/photos/43229068					2019-06-27T22:41:33Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2283044665	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/43229055/original.jpg	https://www.inaturalist.org/photos/43229055					2019-06-27T22:38:33Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2283044641	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/43229112/original.jpg	https://www.inaturalist.org/photos/43229112					2019-06-28T00:24:47Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2283044272	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/43229890/original.jpg	https://www.inaturalist.org/photos/43229890					2019-06-27T22:40:37Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2273325543	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/43229150/original.jpg	https://www.inaturalist.org/photos/43229150					2019-06-28T00:43:40Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2273324984	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/43230043/original.jpg	https://www.inaturalist.org/photos/43230043					2019-06-27T13:43:47Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2273323742	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/43229088/original.jpg	https://www.inaturalist.org/photos/43229088					2019-06-27T23:18:27Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2273322952	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/43229042/original.jpg	https://www.inaturalist.org/photos/43229042					2019-06-27T22:37:17Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2273322161	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/43229122/original.jpg	https://www.inaturalist.org/photos/43229122					2019-06-28T00:25:08Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2269223365	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/41395677/original.jpeg	https://www.inaturalist.org/photos/41395677					2000-01-02T02:03:50Z	rotiferologist		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rotiferologist
2252387863	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/6/16ba8fc4-027e-4294-9a3b-cbc4b2f6c965_image.jpg										© All rights reserved	Siri Lie Olsen
2252362565	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/6/121321cf-f2dd-458e-90fd-ec7ab8fe169b_image.jpg										© All rights reserved	Siri Lie Olsen
2252362565	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/6/3268bbc6-bfdb-43c6-b904-46ce490eec1b_image.jpg										© All rights reserved	Siri Lie Olsen
2252362565	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/6/47303fd2-7326-4350-83bf-1e71d2c5d88b_image.jpg										© All rights reserved	Siri Lie Olsen
2252356153	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/6/ba78a7f6-c22e-4f23-a1b0-ea8d55d230e7_image.jpg										© All rights reserved	Simen Salomonsen Hjelle
2252347624	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/6/ff0f0530-c4b7-4044-b0fa-a0e77626d584_image.jpg										© All rights reserved	Siri Lie Olsen
2252344324	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/6/410bf74b-ccbe-429f-96f8-fe0045eabef7_image.jpg										© All rights reserved	Siri Lie Olsen
2252330882	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/6/99c294c1-69bf-434a-9196-21e45c909709_image.jpg										© All rights reserved	Siri Lie Olsen
2252321283	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/6/a8631855-8c84-4f6f-a69a-ed38c7518042_image.jpg										© All rights reserved	Siri Lie Olsen
2252310746	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/6/7d5eee3e-d5ae-4d01-9772-533a4594f9bb_image.jpg										© All rights reserved	Siri Lie Olsen
2252302898	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/6/d4ffff21-ff91-488f-8963-90a7057c453e_image.jpg										© All rights reserved	Siri Lie Olsen
2252299184	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/6/f042a0f5-0f39-4613-8aea-bea3c5fad04c_image.jpg										© All rights reserved	Siri Lie Olsen
2252292042	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/6/c6db2750-471a-4c30-8ac3-e6f97b730f37_image.jpg										© All rights reserved	Siri Lie Olsen
2252292042	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/6/d710f8a0-67bd-4f89-ab73-068e9c61da60_image.jpg										© All rights reserved	Siri Lie Olsen
2248478426	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=15090587&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
2248478402	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=15090588&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
2248478390	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=15090586&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
2248478387	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=15090579&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
2248478372	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=15090633&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
2248478355	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=15090572&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
2248478342	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=15090582&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
2248478316	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=15090584&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
2248478291	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=15090562&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
2248478288	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=15090591&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
